Epoch,Loss
0,1087.9490966796875
1,469.2649230957031
2,326.39837646484375
3,213.38052368164062
4,50.33772277832031
5,29.021835327148438
6,25.483436584472656
7,31.197837829589844
8,31.746530532836914
9,31.48188591003418
10,31.22617530822754
11,31.1026611328125
12,30.768352508544922
13,30.411008834838867
14,29.993667602539062
15,29.517818450927734
16,28.948278427124023
17,28.161788940429688
18,26.979352951049805
19,26.17275047302246
20,25.484460830688477
21,24.835721969604492
22,24.191198348999023
23,23.523496627807617
24,22.81980323791504
25,22.155441284179688
26,21.573843002319336
27,20.940412521362305
28,20.22989845275879
29,19.461017608642578
30,18.64518928527832
31,17.78531265258789
32,16.921890258789062
33,16.067153930664062
34,15.233980178833008
35,14.445463180541992
36,13.704170227050781
37,13.012430191040039
38,12.367860794067383
39,11.769373893737793
40,11.210058212280273
41,10.685431480407715
42,10.193699836730957
43,9.727736473083496
44,9.281412124633789
45,8.85403823852539
46,8.441299438476562
47,8.038119316101074
48,7.6389007568359375
49,7.241733551025391
50,6.854685306549072
51,6.486843109130859
52,6.1454758644104
53,5.838573455810547
54,5.568541049957275
55,5.331871509552002
56,5.121151447296143
57,4.925756454467773
58,4.739625453948975
59,4.560769081115723
60,4.389829635620117
61,4.229304790496826
62,4.083106994628906
63,3.9540810585021973
64,3.8425064086914062
65,3.7474048137664795
66,3.668313503265381
67,3.6057379245758057
68,3.5602753162384033
69,3.5308995246887207
70,3.514744281768799
71,3.5086121559143066
72,3.5091707706451416
73,3.5134897232055664
74,3.519155263900757
75,3.5244719982147217
76,3.5282037258148193
77,3.5291249752044678
78,3.526078462600708
79,3.517765522003174
80,3.5036728382110596
81,3.4844303131103516
82,3.461963415145874
83,3.4379873275756836
84,3.4133715629577637
85,3.3891208171844482
86,3.365788698196411
87,3.3436439037323
88,3.3228886127471924
89,3.3037564754486084
90,3.2864136695861816
91,3.270982265472412
92,3.2574620246887207
93,3.2457728385925293
94,3.235722064971924
95,3.227010726928711
96,3.2192482948303223
97,3.211989402770996
98,3.204843282699585
99,3.197505235671997
100,3.1897997856140137
101,3.181614398956299
102,3.172982692718506
103,3.1640524864196777
104,3.1548635959625244
105,3.1454713344573975
106,3.1358983516693115
107,3.1261637210845947
108,3.1163058280944824
109,3.106369972229004
110,3.096465587615967
111,3.0867152214050293
112,3.0772151947021484
113,3.0680408477783203
114,3.059187173843384
115,3.0506298542022705
116,3.042323589324951
117,3.0342187881469727
118,3.0262749195098877
119,3.0184576511383057
120,3.010756492614746
121,3.0031373500823975
122,2.995593309402466
123,2.988088846206665
124,2.9806129932403564
125,2.973134994506836
126,2.965670585632324
127,2.9582111835479736
128,2.9507784843444824
129,2.943403720855713
130,2.9360909461975098
131,2.9288642406463623
132,2.9217276573181152
133,2.914686679840088
134,2.907742738723755
135,2.900902509689331
136,2.8941538333892822
137,2.88749623298645
138,2.8809375762939453
139,2.874469041824341
140,2.868089199066162
141,2.8617947101593018
142,2.8556067943573
143,2.849527597427368
144,2.843579053878784
145,2.8377885818481445
146,2.8321847915649414
147,2.826768398284912
148,2.821537733078003
149,2.816493034362793
150,2.8116228580474854
151,2.806945323944092
152,2.802446126937866
153,2.798109769821167
154,2.7939236164093018
155,2.7898664474487305
156,2.785916805267334
157,2.782067060470581
158,2.7783143520355225
159,2.7746522426605225
160,2.771038770675659
161,2.767500638961792
162,2.7640469074249268
163,2.760666608810425
164,2.757354736328125
165,2.7541048526763916
166,2.7509143352508545
167,2.7477827072143555
168,2.7447049617767334
169,2.7416677474975586
170,2.738690137863159
171,2.7357540130615234
172,2.7328598499298096
173,2.7300024032592773
174,2.727181911468506
175,2.7243926525115967
176,2.721630334854126
177,2.718885898590088
178,2.71616268157959
179,2.713449239730835
180,2.710740327835083
181,2.7080299854278564
182,2.705319881439209
183,2.7026026248931885
184,2.699883460998535
185,2.6971538066864014
186,2.6944162845611572
187,2.6916680335998535
188,2.6889026165008545
189,2.6861231327056885
190,2.6833181381225586
191,2.6804773807525635
192,2.6775612831115723
193,2.6745879650115967
194,2.6716082096099854
195,2.6686434745788574
196,2.6657087802886963
197,2.662813663482666
198,2.659982442855835
199,2.6572070121765137
200,2.654489755630493
